seq,tracklet_key,video,camera,start_frame,end_frame,n_dets,avg_conf,predicted_global_id,component_label,component_size,prediction_confidence,decision_status,component_internal_edges,component_internal_prob_median,component_internal_score_median,component_external_prob_max,component_margin_prob
4547,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3097:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,41960,42110,150,0.455904,960000350,86,161,0.7,manifest_reassign,0,0.0,0.0,0.0,0.0
4549,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3099:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,41968,42111,138,0.685893,96000015,14,166,0.7,forced_component,0,0.0,0.0,0.0,0.0
4550,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:309:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,9430,9729,300,0.911805,96000038,35,210,0.7,forced_component,0,0.0,0.0,0.0,0.0
4551,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:30:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,7713,7819,103,0.58561,96000036,33,238,0.7,forced_component,0,0.0,0.0,0.0,0.0
4553,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3101:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,41973,42234,248,0.625716,96000051,47,183,0.7,forced_component,0,0.0,0.0,0.0,0.0
4554,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3102:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,41974,42041,68,0.571806,96000017,16,140,0.7,forced_component,0,0.0,0.0,0.0,0.0
4555,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3103:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,41978,42065,85,0.454898,96000010,9,245,0.7,forced_component,0,0.0,0.0,0.0,0.0
4556,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3104:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42000,42290,256,0.366101,960000202,82,19,0.68,forced_component,0,0.0,0.0,0.0,0.0
4557,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3105:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42014,42313,278,0.176693,96000021,19,225,0.7,forced_component,0,0.0,0.0,0.0,0.0
4558,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3106:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42016,42315,300,0.657069,96000029,27,178,0.7,forced_component,0,0.0,0.0,0.0,0.0
4559,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3107:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42018,42317,300,0.901547,96000002,2,233,0.7,forced_component,0,0.0,0.0,0.0,0.0
4560,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3108:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42033,42332,300,0.512571,960000480,88,55,0.7,forced_component,0,0.0,0.0,0.0,0.0
4561,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3109:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42034,42189,149,0.709599,96000028,26,200,0.7,forced_component,0,0.0,0.0,0.0,0.0
4562,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:310:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,9436,9735,300,0.853416,96000010,9,245,0.7,forced_component,0,0.0,0.0,0.0,0.0
4563,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3110:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42040,42339,300,0.904274,96000000,0,200,0.7,forced_component,0,0.0,0.0,0.0,0.0
4564,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3111:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42052,42134,83,0.522528,96000017,16,140,0.7,forced_component,0,0.0,0.0,0.0,0.0
4565,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3112:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42075,42374,230,0.513269,96000014,13,214,0.7,forced_component,0,0.0,0.0,0.0,0.0
4566,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3113:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42081,42380,298,0.668733,960000481,89,52,0.7,forced_component,0,0.0,0.0,0.0,0.0
4567,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3114:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42083,42314,210,0.776145,96000036,33,238,0.7,forced_component,0,0.0,0.0,0.0,0.0
4568,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3115:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42083,42382,300,0.669491,96000014,13,214,0.7,forced_component,0,0.0,0.0,0.0,0.0
4569,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3116:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42095,42120,19,0.550809,96000049,45,154,0.7,forced_component,0,0.0,0.0,0.0,0.0
4571,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3118:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42098,42397,292,0.497748,96000040,37,37,0.7,forced_component,0,0.0,0.0,0.0,0.0
4572,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3119:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42099,42397,293,0.34694,96000001,1,185,0.7,forced_component,0,0.0,0.0,0.0,0.0
4573,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:311:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,9442,9741,298,0.393982,96000001,1,185,0.7,forced_component,0,0.0,0.0,0.0,0.0
4574,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3120:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42106,42232,118,0.254606,96000010,9,245,0.7,forced_component,0,0.0,0.0,0.0,0.0
4575,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3121:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42115,42414,299,0.724237,96000028,26,200,0.7,forced_component,0,0.0,0.0,0.0,0.0
4576,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3122:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42118,42417,300,0.345927,960000481,89,52,0.7,forced_component,0,0.0,0.0,0.0,0.0
4577,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3123:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42122,42313,174,0.378916,96000012,11,183,0.7,forced_component,0,0.0,0.0,0.0,0.0
4579,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3125:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42135,42434,300,0.490037,96000049,45,154,0.7,forced_component,0,0.0,0.0,0.0,0.0
4580,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3126:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42147,42446,300,0.773166,96000050,46,122,0.38,manifest_reassign,0,0.0,0.0,0.0,0.0
4581,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3127:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42165,42464,300,0.469655,96000008,7,167,0.7,forced_component,0,0.0,0.0,0.0,0.0
4582,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3128:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42169,42433,239,0.198282,96000013,12,223,0.7,forced_component,0,0.0,0.0,0.0,0.0
4583,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3129:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42177,42285,57,0.399565,960000351,87,145,0.7,forced_component,0,0.0,0.0,0.0,0.0
4585,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3130:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42185,42484,285,0.27678,96000015,14,166,0.7,forced_component,0,0.0,0.0,0.0,0.0
4587,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3132:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42190,42324,104,0.568104,96000026,24,252,0.7,forced_component,0,0.0,0.0,0.0,0.0
4588,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3133:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42196,42495,300,0.89992,96000037,34,222,0.7,forced_component,0,0.0,0.0,0.0,0.0
4589,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3134:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42217,42516,300,0.888106,96000033,31,203,0.7,forced_component,0,0.0,0.0,0.0,0.0
4590,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3135:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42217,42516,268,0.317584,96000009,8,75,0.7,forced_component,0,0.0,0.0,0.0,0.0
4591,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3136:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42225,42316,61,0.330088,96000046,43,94,0.7,forced_component,0,0.0,0.0,0.0,0.0
4592,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3137:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42225,42446,214,0.395989,96000041,38,49,0.7,forced_component,0,0.0,0.0,0.0,0.0
4593,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3138:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42225,42524,300,0.735692,960000350,86,161,0.7,forced_component,0,0.0,0.0,0.0,0.0
4594,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3139:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42227,42526,300,0.454965,96000017,16,140,0.7,forced_component,0,0.0,0.0,0.0,0.0
4595,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:313:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,9465,9764,300,0.810857,96000029,27,178,0.7,forced_component,0,0.0,0.0,0.0,0.0
4596,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3140:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42228,42527,293,0.781398,96000003,3,250,0.7,forced_component,0,0.0,0.0,0.0,0.0
4597,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3141:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42229,42528,300,0.574538,96000011,10,152,0.7,forced_component,0,0.0,0.0,0.0,0.0
4600,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3144:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42238,42537,300,0.664673,96000013,12,223,0.7,forced_component,0,0.0,0.0,0.0,0.0
4601,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3145:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42238,42537,298,0.529201,96000012,11,183,0.7,forced_component,0,0.0,0.0,0.0,0.0
4602,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3146:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42239,42538,300,0.899253,96000026,24,252,0.7,forced_component,0,0.0,0.0,0.0,0.0
4603,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3147:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42273,42406,107,0.422654,96000007,6,216,0.7,forced_component,0,0.0,0.0,0.0,0.0
4604,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3148:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42275,42574,300,0.722755,96000010,9,245,0.7,forced_component,0,0.0,0.0,0.0,0.0
4605,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3149:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42278,42577,294,0.739671,96000036,33,238,0.7,forced_component,0,0.0,0.0,0.0,0.0
4606,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:314:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,9470,9769,277,0.263545,96000001,1,185,0.7,forced_component,0,0.0,0.0,0.0,0.0
4607,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3150:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42305,42603,237,0.344599,96000014,13,214,0.7,forced_component,0,0.0,0.0,0.0,0.0
4608,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3151:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42314,42613,298,0.411883,960000350,86,161,0.7,manifest_reassign,0,0.0,0.0,0.0,0.0
4609,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3152:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42316,42615,300,0.719614,96000029,27,178,0.7,forced_component,0,0.0,0.0,0.0,0.0
4610,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3153:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42318,42617,300,0.901743,96000002,2,233,0.7,forced_component,0,0.0,0.0,0.0,0.0
4612,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3155:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42333,42632,300,0.348165,960000480,88,55,0.7,forced_component,0,0.0,0.0,0.0,0.0
4613,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3156:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42340,42639,300,0.882386,96000000,0,200,0.7,forced_component,0,0.0,0.0,0.0,0.0
4614,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3157:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42375,42674,244,0.521841,96000051,47,183,0.7,forced_component,0,0.0,0.0,0.0,0.0
4615,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3158:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42381,42680,300,0.722791,960000351,87,145,0.7,forced_component,0,0.0,0.0,0.0,0.0
4616,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3159:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42383,42682,253,0.637018,96000014,13,214,0.7,forced_component,0,0.0,0.0,0.0,0.0
4617,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:315:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,9480,9779,293,0.600945,96000028,26,200,0.7,forced_component,0,0.0,0.0,0.0,0.0
4619,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3161:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42398,42697,284,0.200472,96000021,19,225,0.7,forced_component,0,0.0,0.0,0.0,0.0
4620,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3162:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42399,42598,75,0.499134,96000003,3,250,0.7,forced_component,0,0.0,0.0,0.0,0.0
4621,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3163:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42415,42714,300,0.834203,96000028,26,200,0.7,forced_component,0,0.0,0.0,0.0,0.0
4622,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3164:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42418,42717,300,0.45743,960000481,89,52,0.7,forced_component,0,0.0,0.0,0.0,0.0
4623,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3165:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42426,42725,297,0.414539,96000047,44,180,0.7,forced_component,0,0.0,0.0,0.0,0.0
4625,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3167:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42447,42746,300,0.778712,96000050,46,122,0.38,manifest_reassign,0,0.0,0.0,0.0,0.0
4626,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3168:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42465,42764,299,0.342309,96000008,7,167,0.7,forced_component,0,0.0,0.0,0.0,0.0
4627,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3169:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42485,42784,255,0.187235,96000015,14,166,0.7,forced_component,0,0.0,0.0,0.0,0.0
4628,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:316:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,9481,9780,300,0.886552,96000013,12,223,0.7,forced_component,0,0.0,0.0,0.0,0.0
4629,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3170:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42487,42786,167,0.457994,96000014,13,214,0.7,forced_component,0,0.0,0.0,0.0,0.0
4630,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3171:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42496,42795,300,0.880211,96000037,34,222,0.7,forced_component,0,0.0,0.0,0.0,0.0
4631,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3172:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42517,42816,300,0.90685,96000033,31,203,0.7,forced_component,0,0.0,0.0,0.0,0.0
4632,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3173:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42518,42817,227,0.232376,96000009,8,75,0.7,forced_component,0,0.0,0.0,0.0,0.0
4633,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3174:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42525,42824,300,0.714918,960000350,86,161,0.7,forced_component,0,0.0,0.0,0.0,0.0
4635,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3176:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42528,42827,285,0.868941,96000003,3,250,0.7,forced_component,0,0.0,0.0,0.0,0.0
4636,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3177:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42529,42828,300,0.510711,96000011,10,152,0.7,forced_component,0,0.0,0.0,0.0,0.0
4637,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3178:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42531,42830,265,0.298642,96000017,16,140,0.7,forced_component,0,0.0,0.0,0.0,0.0
4638,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3179:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42538,42769,214,0.402537,96000012,11,183,0.7,forced_component,0,0.0,0.0,0.0,0.0
4639,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:317:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,9496,9795,300,0.868914,96000047,44,180,0.7,forced_component,0,0.0,0.0,0.0,0.0
4640,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3180:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42538,42837,281,0.454493,96000013,12,223,0.7,forced_component,0,0.0,0.0,0.0,0.0
4641,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3181:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42539,42838,300,0.926743,96000026,24,252,0.7,forced_component,0,0.0,0.0,0.0,0.0
4642,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3182:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42546,42845,278,0.352374,96000017,16,140,0.7,forced_component,0,0.0,0.0,0.0,0.0
4644,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3184:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42575,42874,300,0.886791,96000010,9,245,0.7,forced_component,0,0.0,0.0,0.0,0.0
4645,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3185:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42578,42877,300,0.822239,96000036,33,238,0.7,forced_component,0,0.0,0.0,0.0,0.0
4646,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3186:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42600,42899,300,0.511726,96000013,12,223,0.7,forced_component,0,0.0,0.0,0.0,0.0
4647,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3187:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42605,42904,289,0.725225,96000051,47,183,0.7,forced_component,0,0.0,0.0,0.0,0.0
4648,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3188:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42614,42913,300,0.532629,96000040,37,37,0.7,forced_component,0,0.0,0.0,0.0,0.0
4649,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3189:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42616,42915,300,0.691127,96000029,27,178,0.7,forced_component,0,0.0,0.0,0.0,0.0
4650,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:318:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,9500,9799,300,0.721737,96000002,2,233,0.7,forced_component,0,0.0,0.0,0.0,0.0
4651,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3190:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42618,42917,300,0.876258,96000002,2,233,0.7,forced_component,0,0.0,0.0,0.0,0.0
4652,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3191:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42633,42932,291,0.457959,960000480,88,55,0.7,forced_component,0,0.0,0.0,0.0,0.0
4653,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3192:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42640,42939,226,0.590159,96000000,0,200,0.7,forced_component,0,0.0,0.0,0.0,0.0
4654,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3193:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42675,42974,297,0.524589,96000012,11,183,0.7,forced_component,0,0.0,0.0,0.0,0.0
4655,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3194:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42681,42980,300,0.649456,960000351,87,145,0.7,forced_component,0,0.0,0.0,0.0,0.0
4656,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3195:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42683,42869,185,0.729428,96000014,13,214,0.7,forced_component,0,0.0,0.0,0.0,0.0
4658,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3197:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42698,42997,297,0.172331,96000021,19,225,0.7,forced_component,0,0.0,0.0,0.0,0.0
4659,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3198:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42715,42929,179,0.562347,96000028,26,200,0.7,forced_component,0,0.0,0.0,0.0,0.0
4660,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3199:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42718,43008,272,0.358524,960000481,89,52,0.7,forced_component,0,0.0,0.0,0.0,0.0
4661,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:319:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,9503,9802,300,0.858088,96000017,16,140,0.7,forced_component,0,0.0,0.0,0.0,0.0
4662,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:31:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,7736,7757,22,0.771879,96000003,3,250,0.7,forced_component,0,0.0,0.0,0.0,0.0
4663,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3200:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42726,42927,185,0.21236,96000047,44,180,0.7,forced_component,0,0.0,0.0,0.0,0.0
4665,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3202:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42747,43046,300,0.728591,96000050,46,122,0.7,forced_component,0,0.0,0.0,0.0,0.0
4666,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3203:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42761,43060,300,0.892866,96000000,0,200,0.7,forced_component,0,0.0,0.0,0.0,0.0
4668,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3205:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42773,42820,40,0.3816,96000012,11,183,0.7,forced_component,0,0.0,0.0,0.0,0.0
4669,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3206:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42785,43084,294,0.468164,96000015,14,166,0.7,forced_component,0,0.0,0.0,0.0,0.0
4670,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3207:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42787,42820,25,0.582712,96000014,13,214,0.7,forced_component,0,0.0,0.0,0.0,0.0
4671,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3208:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42796,43095,300,0.909305,96000037,34,222,0.7,forced_component,0,0.0,0.0,0.0,0.0
4672,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3209:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42817,43116,300,0.910201,96000033,31,203,0.7,forced_component,0,0.0,0.0,0.0,0.0
4674,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3210:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42818,43117,300,0.336763,96000047,44,180,0.7,forced_component,0,0.0,0.0,0.0,0.0
4675,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3211:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42825,43124,300,0.709809,960000350,86,161,0.7,forced_component,0,0.0,0.0,0.0,0.0
4676,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6:3212:0,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,42828,43127,293,0.86216,96000003,3,250,0.7,forced_component,0,0.0,0.0,0.0,0.0
